378,54,1,1,4,1,90,1,2,2,0,5.94,5.8,6,6,6,5.86,6.25,5.33,3.5,4,3,2,2,2,3.67,3.75,3,3.33,4,2.75,2,3,3.25,3,2,2,3.67,2.75,3.25,1,4
379,30,2,4,6,2,100,2,2,2,0,6.53,5.6,6.67,7,7,5.43,4.25,7,1.5,1.67,1.33,3.25,2,4.5,3.67,4.25,2,4.67,5,5,4.4,4.5,4.25,5,2,1,3.67,2.67,5,1,2
379,23,2,3,7,2,70,3,2,1,1,5.71,6.2,6,6.2,4.25,5.14,4,6.67,2.17,2,2.33,3.17,2.5,3.83,2.67,3.25,2.5,5,4,5,4.2,3.5,4,5,2.67,4.25,4,1.67,2,1,2
380,21,1,4,3,3,100,3,2,2,0,5.76,5.4,7,5.2,6,4.14,3.25,5.33,3.67,2.67,4.67,3.08,2.33,3.83,3.33,3.25,2.5,3.33,2,2.5,2.2,3,2.75,4,2.67,2.25,2.67,2.08,2.25,2,2
381,50,2,2,6,3,65,3,1,2,0,6.65,6.6,7,6.6,6.5,7,7,7,3.33,3.33,3.33,1.92,1.83,2,4,4,3,3.67,4,3,1.8,3,2.75,3.5,3,2,3.33,3.08,3.25,2,4
384,34,2,1,2,2,110,2,2,2,0,6.47,6.6,6,6.8,6.25,7,7,7,3.5,4,3,2.33,1.83,2.83,5,2.25,2,3.33,1,3.5,1.8,2.5,2.25,3,2.33,2.25,4.67,2.22,2,1,3.67
385,28,1,1,3,2,100,3,2,2,1,5.24,5.6,5.67,4.6,5.25,5,5,5,3.33,4,2.67,2,2,2,4,3,2,2,3,3.5,2.6,2.5,2.25,3,3,2,4,3.17,4,1.5,4
385,26,2,4,4,3,10,4,1,2,0,6,6,6,6,6,4.57,6,2.67,2.67,2.67,2.67,4.42,3.5,5.33,3,3.5,3,3,3,3.25,3.2,4,4,4,2.33,2.25,3,2,2,1,3
386,35,2,2,4,0,5,4,1,2,1,6,6,6,6,6,6,6,6,3.83,4.33,3.33,1.75,1.67,1.83,2.67,2.75,3,2,2,3,1.4,2,1.75,2.5,1.33,1,4,3.39,4,1.5,4.67
390,21,1,4,2,2,100,3,2,2,0,6.18,7,7,4.2,7,4.43,2.5,7,2.17,1.67,2.67,3.75,2.83,4.67,3.33,4.25,3.5,4.67,5,4,4,5,4.5,5,2,4.75,1,1.42,2.25,1,1
393,26,2,4,8,1,130,1,2,2,0,6.18,6.2,4.67,7,6.25,7,7,7,4.33,4,4.67,2.75,1.67,3.83,4,1,1,3.33,1,3.75,2,3.5,1.5,1,2.33,1,4.67,3.33,5,1,4
394,32,2,5,2,10,150,1,1,1,1,5,5.2,5.33,4.6,5,4.86,5,4.67,3,3,3,2.67,2.83,2.5,2.67,3.5,3.5,3.67,3,3.75,2.8,4,4,2,2.67,3.5,2,2.31,3,2.25,1.67
399,25,2,1,9,3,130,4,1,2,0,6.53,6.4,7,6,7,6.14,6.25,6,5,5,5,1.17,1,1.33,5,2.5,2,4,4,3.25,1.2,3,1.75,1,2,2,4.67,4.08,4,3.25,5
406,24,1,3,5,1,60,1,2,2,1,5.06,6.4,2.33,5,5.5,4.71,3.5,6.33,1.33,1.67,1,4.75,4.33,5.17,2.67,4.25,5,3.67,5,5,4.4,4.5,4.75,5,2,2.5,4.67,1.83,3.5,1,1
407,48,1,1,5,0,200,0,2,2,1,5.53,5.4,5.33,6,5.25,5.29,5,5.67,3,3.33,2.67,2.75,2,3.5,4,2.75,2.5,2.67,3,3.5,1.8,4,3.25,3,2,2.5,1.67,2.5,4,1.5,2
408,21,2,5,2,0,50,2,2,2,1,6.24,6.6,6,6.4,5.75,6.14,5.75,6.67,3.83,3.33,4.33,1.58,1.5,1.67,3.67,2.25,2.5,3,1,2.25,1.2,1,1.5,2,1.33,1,3.67,3.5,4.5,2,4
409,30,2,1,3,3,60,6,3,2,0,5.53,4.6,6.33,6,5.5,6.14,6.25,6,3.67,4,3.33,2.83,2.67,3,4,3.75,2.5,2.67,3.5,2.5,1.8,3,2.25,4,2,2.25,3.33,3.11,3.75,2.25,3.33
411,26,1,1,3,1,100,3,2,2,0,6,6,6.67,6,5.5,5.43,5,6,3.67,3.33,4,2.42,2,2.83,5,4,3,3.33,1,3,3,3.5,3.25,4,2.33,2.25,2,2.39,3.5,1,2.67
411,23,2,1,2,1,350,1,3,2,1,6.35,6,6.67,6.6,6.25,4.71,4.5,5,3.5,4,3,2.17,1.67,2.67,5,2,1,3.33,2,5,2.8,1.5,2,2.5,3.33,1,2.33,4.22,5,3,4.67
413,37,2,1,2,2,200,2,1,2,0,6.94,6.8,7,7,7,7,7,7,3.67,3.33,4,2.5,2,3,5,3,2,4,1.5,4.25,2.6,4,3.5,5,3.67,4.5,4,1.94,2.5,1,2.33
414,33,2,1,5,3,90,3,1,2,0,6.94,6.8,7,7,7,6.43,6.25,6.67,2.83,3,2.67,2.5,1.33,3.67,3.33,3,2,2.33,3,3.5,2.4,3,3.25,2,2.33,2.5,3.67,1.81,2.75,1,1.67
418,23,2,1,2,1,40,3,2,2,0,6.18,6.6,5.33,5.6,7,6.29,6.75,5.67,4,4.67,3.33,2.92,3,2.83,4,4.5,3,2.67,3,2,1,3.5,3.25,5,1,1,3,3.33,4,2,4
418,29,2,3,3,0,200,0,3,2,1,5,5.8,5.33,4.4,4.5,4.86,5,4.67,1.83,2.67,1,3.5,3.67,3.33,3.67,2,1.5,3.67,1.5,5,3.6,2,2.5,2,1.33,1,2,2.92,3.75,1,4
419,30,2,3,4,3,60,3,2,1,1,5.24,6,4.67,5,5,4.71,4.75,4.67,2.67,3.33,2,2.83,2.67,3,4.33,2.75,2.5,2.67,1,3.75,2.2,2.5,2.25,2.5,2.33,1.75,4,2.69,4,1.75,2.33
422,27,2,1,4,0,100,3,1,2,1,4.76,3.6,4,4.6,7,3.29,3.5,3,4.5,5,4,1.75,2.17,1.33,4,1.75,1,2.33,3,2.75,1.6,1,1,1,1,1,1.67,4.5,5,3.5,5
425,37,2,1,5,3,75,3,1,2,0,5.76,5,5.67,5.6,7,5.57,5.5,5.67,3.33,4,2.67,2,1.33,2.67,4.33,4,2.5,3,3,3.25,2.4,3.5,2.75,4,1.33,2,5,2.89,4,1,3.67
425,32,2,1,2,0,15,2,2,2,1,6,5.8,6.33,6,6,5.57,5,6.33,3.33,4,2.67,2.92,3.17,2.67,4,2,2.5,3.67,1,4,2.2,2,2.5,3,3,2.5,1.67,2.69,2.75,2,3.33
429,28,1,1,4,1,300,2,2,3,1,6.41,6.8,6.33,5.6,7,6.14,6.75,5.33,2.33,2.33,2.33,2.83,1.67,4,4,3.25,3.5,3,2.5,5,2.4,5,5,5,3,4.25,1.67,2.14,2.75,1,2.67
429,18,2,4,3,0,60,0,2,1,0,4.47,4,3.67,5,5,4.14,4,4.33,4.33,4.67,4,2.17,2.5,1.83,3.33,2,1.5,1.67,3,2.75,1.4,1,1.5,1,1,1,4,2.89,4,1,3.67
431,30,2,1,5,1,50,1,2,2,0,5.47,5.2,6,5.2,5.75,5.71,5.75,5.67,3.5,3.33,3.67,3,2,4,4,3,4,4.33,4,2.5,2.6,2.5,2.75,4,2.33,1.25,3,2.42,3.5,1.75,2
433,26,1,1,5,2,90,2,3,2,0,6.35,5.6,7,7,6,4.71,3,7,2.33,1.67,3,4,2.67,5.33,2.33,3,2.5,4.67,4,3.25,3,4,1.25,5,1.67,1.25,4,2.67,3,1,4
439,21,2,1,2,0,30,2,2,1,1,3.94,4,3.67,4,4,7,7,7,3,4,2,1.33,1.33,1.33,4,2.25,2,2.67,2,5,3,2,2.25,1.5,2,1,2.67,3,4,1,4
440,30,2,3,2,3,150,3,1,2,0,3.88,3.2,4.33,4.4,3.75,2.57,2.75,2.33,2,2.33,1.67,3.25,2.5,4,3.33,4.75,3,5,5,4.75,4,4,3,4.5,4.67,4,2,2.17,2.5,1,3
440,54,2,1,2,2,100,3,1,2,1,4.41,3.8,4,5,4.75,5.43,4.5,6.67,3.33,3.67,3,2.25,2.5,2,3.67,3,1.5,2.67,2,3,3,3,2.25,1,2,1,4,4.08,4.75,2.5,5
441,24,2,4,3,1,300,1,1,2,0,5.76,5.2,6.67,7,4.25,5.57,5,6.33,3.17,3,3.33,3.25,2.83,3.67,2.33,3.5,2.5,4,2,3,2.6,4.5,3,5,3,1,4,3.08,4,2.25,3
442,31,2,1,4,2,100,3,1,2,1,6.65,6.6,6,7,6.75,5.71,6,5.33,4.33,3.67,5,2.33,2.17,2.5,3,2.25,3,3.33,2.5,3.25,3.6,4,3,2,2.67,4,4,3.5,4,2.5,4
443,25,2,1,3,2,100,2,1,2,0,4.59,5.2,4,5.4,3.25,4.43,5,3.67,2.83,3,2.67,2.92,2.17,3.67,2,3.5,3,3,4.5,3.5,2.8,4.5,4,5,3,3.25,5,1.83,3.5,1,1
443,30,2,1,4,1,15,3,2,2,1,4.82,4.6,5,4.8,5,3.14,3,3.33,3.33,3.67,3,3.58,1.17,6,3,4.75,2.5,4.67,3,3.5,3.4,4.5,3.25,5,3.33,1.5,2,2.25,3,1.75,2
444,39,2,1,4,1,10,3,2,3,1,4.06,4.2,4,4,4,3.86,3.5,4.33,4.67,4.33,5,1.75,1.5,2,4.33,2.5,2.5,2.33,3.5,1.25,1.2,2.5,2.25,2.5,1.33,1,4,3.5,4,2.5,4
447,24,2,1,2,1,100,2,2,2,1,5.35,5.6,5.33,4.8,5.75,5.71,5.5,6,3.5,3.67,3.33,2.5,3,2,4,3,2.5,3.67,3,5,3.6,2,2,2,1.67,1.75,3.67,3.33,4,2,4
448,21,2,4,4,0,100,2,2,2,0,5.41,5.6,5.67,5,5.5,5.14,5.5,4.67,3.17,3.67,2.67,3.25,2,4.5,3.67,3,2.5,3,4.5,3.75,2,3.5,2.75,4,2.33,2.75,1.67,2.22,3,1,2.67
449,49,2,1,2,3,60,15,1,2,0,5.94,5.8,6,6,6,5.71,6,5.33,3.83,3.67,4,2,1,3,4,3.25,3,5,4,2.25,2,3,2.75,4,2,2.25,3.67,2.19,2.25,2,2.33
449,21,2,5,2,0,10,3,2,2,1,5.82,6,5.33,6.2,5.5,5.43,5.75,5,2.67,3.67,1.67,2.67,2.17,3.17,3.33,2.75,2.5,2.33,2.5,3.75,1.4,2.5,2.25,4,2,1.75,3,2.5,2.25,1.25,4
451,43,2,1,7,3,120,3,2,2,0,4.82,4.2,5,5.2,5,5.29,5.5,5,3,2.67,3.33,2.75,2.33,3.17,4,3.5,3.5,4,3,3,2,3,2,4,2.33,2,4,2.97,3.25,2,3.67
451,29,2,4,3,0,50,3,1,3,1,6.29,6.4,6.33,6,6.5,6.14,6,6.33,3.83,4.33,3.33,1.75,2.17,1.33,4,2.5,1,1.67,1,2.75,1.2,2,1.75,1,1,1,3.67,4.5,5,3.5,5
452,26,1,1,2,2,50,2,2,2,0,6.71,6.4,7,6.8,6.75,6.71,7,6.33,3,3,3,2.83,2.33,3.33,3.33,4,2,3.67,5,3.75,2.4,3,3,5,2,2,4.33,2.56,4,1,2.67
454,26,2,1,2,0,100,3,3,2,1,4,4.4,3.67,3.6,4.25,5,4.75,5.33,3.17,4,2.33,4.42,3.83,5,3.33,3.25,3.5,5,3,3.75,1.6,5,4.25,3,2,1.25,4,2.94,4,1.5,3.33
455,20,2,4,10,1,60,2,1,1,1,5.59,6,6,5.2,5.25,6,7,4.67,3.67,3.67,3.67,2.5,2.17,2.83,4,3.25,2,3.33,2,3.25,3,2,2.25,2.5,2.33,1.5,3.67,3.72,4.5,2,4.67
456,24,1,4,2,1,20,3,2,2,1,5.12,5,5,5.4,5,6.71,6.75,6.67,3.17,3.67,2.67,1.92,1.83,2,4,2,2,3,1,2.25,1.2,1,1.25,2,3,2.25,2.33,3.08,3.75,2.5,3
456,18,2,4,3,0,60,0,1,2,0,5.71,4.6,6.67,6.4,5.5,5.43,5.25,5.67,4.5,5,4,1.67,1.33,2,3.33,1,2.5,1.33,1,3,1.4,1.5,1.25,1.5,1,1,3.33,3.83,4.5,3,4
458,22,2,1,2,2,100,2,2,2,0,4.24,4.4,3.33,4.4,4.5,3.86,3,5,1.83,2.67,1,4.83,4.67,5,1.67,3.25,3,4,1.5,4.5,3.8,4,4,5,3,1.25,3,2.83,3.75,1.75,3
458,40,2,1,4,1,250,1,1,2,1,6.82,6.8,6.67,7,6.75,6.14,5.5,7,4.83,4.67,5,1.17,1,1.33,4.33,1.75,1,1.33,3,2.5,1.2,2,2.25,1,1.67,1,2.67,3.28,4.5,1,4.33
461,25,2,5,2,1,200,2,1,2,1,4.76,5.4,5,4.6,4,5,5.25,4.67,2.5,3,2,3.33,3,3.67,3.33,2.25,3.5,2.67,4,3.75,2,3.5,3.25,4,3,5,3.67,2.47,2.75,2,2.67
466,23,1,1,2,1,100,2,2,2,0,6.71,6.2,7,7,6.75,7,7,7,3.83,3.67,4,3.17,2.33,4,4.67,3.75,3.5,4.67,3.5,3.25,2.6,4,3,4,2.67,3.25,3.67,2.72,3.5,1,3.67
467,22,2,1,2,1,150,1,2,2,0,6.06,5.8,5,7,6,6.71,6.75,6.67,2.83,3.33,2.33,3.58,2.67,4.5,3.67,3.5,2,3,4,3,1.4,4.5,3,5,1,3.5,2.67,2.08,2.75,1.5,2
468,23,1,4,3,0,100,2,2,2,0,6.29,6.8,6.67,6.2,5.5,7,7,7,3.5,3,4,2.92,2.67,3.17,3,2.75,3,3.67,1,3,2.2,4,2.5,4,2.33,2.75,2.67,2.72,3.5,1,3.67
470,24,1,1,3,1,250,1,2,2,1,5,5,5.33,5,4.75,4.43,4.5,4.33,3.67,3,4.33,3.08,2.5,3.67,2.33,3.5,2,3.33,4.5,4,2.2,3,3,5,2.67,3.25,4,2.33,4,2,1
473,57,2,2,2,3,130,3,2,2,0,6.06,5.8,6.67,5.8,6.25,5.43,5.5,5.33,2.17,1.33,3,3.42,1.83,5,4.33,3.75,3,5,1,2,4,5,4.75,5,2,1,1,2.33,5,1,1
474,32,2,3,2,0,65,1,1,2,1,6.47,6.2,7,6,7,5.71,6,5.33,4.5,4,5,1.67,1,2.33,4,2.25,2.5,2.67,2.5,2.5,2,2.5,2.25,2,2,2.5,3.33,2.5,3,2.5,2
475,22,2,1,3,1,250,1,2,2,1,6.76,6.2,7,7,7,3,2.75,3.33,1.5,2,1,2.58,2.33,2.83,5,2.75,1,4,5,5,3,2,3,4,2.33,3.5,5,2.78,3.5,2.5,2.33
476,20,2,4,6,1,200,2,1,2,1,3.12,3.2,3,3.2,3,5.43,4.25,7,3.17,4,2.33,2.5,2.33,2.67,5,3.5,4,3,5,3.5,2.8,3,2.25,3,2.33,2.5,4,3.42,3.5,2.75,4
478,33,2,1,4,2,137,2,1,2,0,6.18,5.8,6.67,6.4,6,6,6,6,4.67,4.67,4.67,1.17,1,1.33,5,1.75,1,2,3,3,1,1,1,1,1,1,2,4.39,5,3.5,4.67
478,40,2,2,1,0,10,1,1,2,1,6.29,5.4,7,6.2,7,5,5.25,4.67,1.5,1.67,1.33,3.17,2.5,3.83,4,3.5,3.5,3,5,3.5,2.4,3,4,5,3.33,2.25,4,2.75,4,1.25,3
479,34,2,4,2,2,50,2,1,2,0,5.59,4.6,6,6,6,4.57,3.75,5.67,3.83,3.67,4,2.25,2.17,2.33,4.33,2.75,2.5,2.67,2,3.5,2.6,2.5,3,2,1.67,1.75,4.33,2.36,2.25,1.5,3.33
482,33,2,1,2,0,22,2,3,2,1,5.94,6.2,5,6.4,5.75,6.14,6.5,5.67,4.17,4.33,4,2.42,2.33,2.5,4.67,2.75,2,1.67,2,3.5,1.4,2,2,3,2,1.5,3,2.42,3,1.25,3
483,23,2,1,2,1,200,2,3,2,1,5.35,5.8,5.67,4.8,5.25,6.43,6.25,6.67,3.17,3,3.33,2.33,2.67,2,4,2.75,4,4.33,2.5,4.25,4.8,3.5,4,4,2.67,3.5,1.33,2.25,3.5,1.25,2
484,28,2,1,4,3,50,3,1,3,1,5.88,6,6,5.6,6,5.43,5,6,3.5,3.33,3.67,2.08,2.17,2,4,2.75,2,4,4,3.75,2,2.5,2,1,2.33,2.5,4.33,3.75,4,3.25,4
485,49,2,2,1,2,50,3,2,2,1,6.12,6.4,6,6,6,4.29,4.25,4.33,4,4,4,1.83,1.67,2,4,3.5,3.5,4,4.5,5,1.2,3,4,4.5,3.67,1,4.33,3.67,5,2,4
487,28,1,1,3,0,250,1,2,2,1,6.12,6,5.67,6.6,6,6.86,6.75,7,2.5,2,3,3.17,3.5,2.83,3,3,2.5,3,5,3.5,4.6,5,3.25,3,2.67,2.5,3.67,2.69,3.75,2,2.33
490,24,1,4,1,1,100,3,2,2,1,5.18,5.6,4,5.4,5.25,5.29,5.5,5,2.83,2.67,3,3.75,3.17,4.33,4,3.5,3,4.33,2,4.5,2.8,3.5,4,3,3.33,3.75,4,2.67,4,2,2
491,25,2,1,3,3,40,3,2,2,1,6.18,6.4,6,6.4,5.75,5.86,6,5.67,3.17,3.67,2.67,2.75,3.17,2.33,4,1.5,2.5,2.33,3,3.25,2.2,2,1.5,3.5,2.33,1.25,1.67,3.83,4,3.5,4
492,30,1,1,4,0,100,2,3,2,1,5.88,5.8,6,5.8,6,6,6,6,3.17,3.33,3,1.33,1.33,1.33,4,2.25,2,1.67,2,2.5,2,2,3,2,2.33,2,3,3.08,4,1.25,4
493,26,2,1,4,0,100,1,2,2,1,3.94,4.8,3.33,3.6,3.75,3.29,2.5,4.33,2.5,3,2,4.08,3.5,4.67,2,3,3,5,4,4.25,4.4,4.5,4,3.5,2.67,3,2,1.78,2.5,1.5,1.33
494,24,1,1,2,2,50,3,2,2,1,5.82,6.2,5,6.6,5,5.86,6.25,5.33,1.5,2,1,4.5,4.5,4.5,1.67,4.25,3,3,2,5,4.4,4.5,3.5,5,2,1.75,2,2.78,4.5,2.5,1.33
499,25,1,2,1,2,100,3,2,2,1,6.24,6.4,6,6.4,6,6.43,6,7,1.33,1.67,1,3,2.33,3.67,4,2.25,3,4,4,3.5,3,3,3.5,4,3,4.5,3.67,2.11,2,2,2.33
